,Name,Country,City,Address,Ratings,Weekday,StartingHours,StartingMinutes,EndingHours,EndingMinutes
20614,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20615,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20616,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20617,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20618,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20619,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20620,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20621,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20622,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20623,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20624,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20625,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20626,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20627,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20628,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20629,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20630,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20631,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20632,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20633,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20634,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20635,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20636,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20637,Shepherd Park Draught House,US,Houston,3402 N Shepherd Dr,4.0,6,10,00,00,00
20638,Shiki Japanese Restaurant,US,San Jose,6229 Santa Teresa Blvd,4.0,5,17,00,20,00
20639,Shiki Japanese Restaurant,US,San Jose,6229 Santa Teresa Blvd,4.0,5,17,00,20,00
20640,Shilla,GB,Glasgow,1138 Argyle Street,4.0,5,12,00,22,30
20641,Shilla,GB,Glasgow,1138 Argyle Street,4.0,5,12,00,22,30
20642,Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,17 Liverpool St,4.5,6,17,30,22,00
20643,Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,17 Liverpool St,4.5,6,17,30,22,00
20644,Shimogamo,GB,London,108 Parkway,4.5,6,18,00,22,00
20645,Shimogamo,GB,London,108 Parkway,4.5,6,18,00,22,00
20646,Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,71/2 Cape St,0.0,6,17,30,22,30
20647,Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,71/2 Cape St,0.0,6,17,30,22,30
20648,Shinara Grill & Lounge,AU,Sydney,Shp 1/ 338 Pitt St,4.0,6,11,00,00,00
20649,Shinara Grill & Lounge,AU,Sydney,Shp 1/ 338 Pitt St,4.0,6,11,00,00,00
20650,Shincha Tea,US,San Jose,2487 Alvin Ave,4.0,6,10,00,23,00
20651,Shincha Tea,US,San Jose,2487 Alvin Ave,4.0,6,10,00,23,00
20652,Shingle Inn,AU,Brisbane,266 George St,4.5,6,08,30,16,00
20653,Shingle Inn,AU,Brisbane,266 George St,4.5,6,08,30,16,00
20654,Shingle Inn City Hall,AU,Brisbane,City Hall,3.5,6,09,00,16,30
20655,Shingle Inn City Hall,AU,Brisbane,City Hall,3.5,6,09,00,16,30
20656,Shipleys,AU,Sydney,68 Harbour Street,4.5,6,17,30,22,00
20657,Shipleys,AU,Sydney,68 Harbour Street,4.5,6,17,30,22,00
20658,Shiraz,GB,Liverpool,47 Hardman Street,3.5,6,17,00,00,00
20659,Shiraz,GB,Liverpool,47 Hardman Street,3.5,6,17,00,00,00
20660,Shish Kabob House,US,Las Vegas,6620 W Flamingo Rd,4.0,6,11,00,21,30
20661,Shish Kabob House,US,Las Vegas,6620 W Flamingo Rd,4.0,6,11,00,21,30
20662,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20663,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20664,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20665,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20666,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20667,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20668,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20669,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20670,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20671,Shish Mahal,GB,Glasgow,66-68 Park Road,4.5,6,16,30,23,30
20672,Shogun,AU,Canberra,Bunda St,2.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20673,Shogun,AU,Canberra,Bunda St,2.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20674,Shojo,US,Boston,9A Tyler St,4.0,5,11,00,02,00
20675,Shojo,US,Boston,9A Tyler St,4.0,5,11,00,02,00
20676,Shojo,US,Boston,9A Tyler St,4.0,5,11,00,02,00
20677,Shojo,US,Boston,9A Tyler St,4.0,5,11,00,02,00
20678,Shophouse Kitchen,AU,Melbourne,Shop 29-31 QV Square,3.5,6,11,00,00,00
20679,Shophouse Kitchen,AU,Melbourne,Shop 29-31 QV Square,3.5,6,11,00,00,00
20680,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20681,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20682,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20683,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20684,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20685,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20686,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20687,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20688,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20689,ShopHouse Southeast Asian Kitchen,US,Washington,2805 M St NW,4.0,6,11,00,22,00
20690,Shoryu Ramen,GB,London,9 Regent Street,4.0,6,11,00,22,30
20691,Shoryu Ramen,GB,London,9 Regent Street,4.0,6,11,00,22,30
20692,Shou Sumiyaki,AU,Melbourne,160 Little Bourke St,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20693,Shou Sumiyaki,AU,Melbourne,160 Little Bourke St,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20694,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20695,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20696,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20697,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20698,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20699,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20700,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20701,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20702,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20703,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20704,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20705,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20706,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20707,Shouk,US,Washington,655 K St NW,4.5,6,11,00,22,00
20708,Shrigleys Moroccan Café,GB,London,125 Borough High Street,5.0,6,08,00,17,00
20709,Shrigleys Moroccan Café,GB,London,125 Borough High Street,5.0,6,08,00,17,00
20710,Shrimp Basket,US,Birmingham,7756 Crestwood Blvd,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20711,Shrimp Basket,US,Birmingham,7756 Crestwood Blvd,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20712,Shrimp Basket,US,Birmingham,7756 Crestwood Blvd,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20713,Shrimp Basket,US,Birmingham,7756 Crestwood Blvd,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20714,Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,118 Eldridge St,4.5,6,09,30,21,30
20715,Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,118 Eldridge St,4.5,6,09,30,21,30
20716,Shu,AU,Melbourne,147 Johnston Street,4.0,6,18,00,22,30
20717,Shu,AU,Melbourne,147 Johnston Street,4.0,6,18,00,22,30
20718,Shujinko,AU,Melbourne,225 Russell St,3.0,6,00,00,00,00
20719,Shujinko,AU,Melbourne,225 Russell St,3.0,6,00,00,00,00
20720,Shun Fung On The River,AU,Perth,Barrack Square Jetty,3.5,5,12,00,23,30
20721,Shun Fung On The River,AU,Perth,Barrack Square Jetty,3.5,5,12,00,23,30
20722,Shun's Kitchen,US,Boston,520 Columbus Ave,4.0,6,12,00,21,30
20723,Shun's Kitchen,US,Boston,520 Columbus Ave,4.0,6,12,00,21,30
20724,Shun's Kitchen,US,Boston,520 Columbus Ave,4.0,6,12,00,21,30
20725,Shun's Kitchen,US,Boston,520 Columbus Ave,4.0,6,12,00,21,30
20726,Siam Eatery,GB,London,24 Wellington Street,4.5,5,17,00,20,00
20727,Siam Eatery,GB,London,24 Wellington Street,4.5,5,17,00,20,00
20728,Siam Garden,GB,Liverpool,607 Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20729,Siam Garden,GB,Liverpool,607 Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20730,Siam House Thai Restaurant,US,Washington,3520 Connecticut Ave NW,4.0,6,12,00,22,00
20731,Siam House Thai Restaurant,US,Washington,3520 Connecticut Ave NW,4.0,6,12,00,22,00
20732,Siam Twist,AU,Hackett,1-5 Hackett Pl,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20733,Siam Twist,AU,Hackett,1-5 Hackett Pl,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20734,Sichuan House,AU,Melbourne,22-26 Corrs Lane,4.0,6,17,00,22,00
20735,Sichuan House,AU,Melbourne,22-26 Corrs Lane,4.0,6,17,00,22,00
20736,Sichuanese Cuisine,US,Seattle,1048 S Jackson St,4.0,6,11,00,21,30
20737,Sichuanese Cuisine,US,Seattle,1048 S Jackson St,4.0,6,11,00,21,30
20738,Sicily's Pizzeria & Subs,US,Detroit,3554 W Vernor Hwy,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20739,Sicily's Pizzeria & Subs,US,Detroit,3554 W Vernor Hwy,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20740,Sicily's Pizzeria & Subs,US,Detroit,3554 W Vernor Hwy,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20741,Sicily's Pizzeria & Subs,US,Detroit,3554 W Vernor Hwy,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20742,Side Door Barbecue,AU,Highgate,497 Beaufort St,4.0,6,11,00,23,00
20743,Side Door Barbecue,AU,Highgate,497 Beaufort St,4.0,6,11,00,23,00
20744,Sidebar Food & Spirits,US,Boston,14 Bromfield St,3.5,6,12,00,01,00
20745,Sidebar Food & Spirits,US,Boston,14 Bromfield St,3.5,6,12,00,01,00
20746,SideDoor,US,Chicago,100 E Ontario St,4.0,6,11,30,21,00
20747,SideDoor,US,Chicago,100 E Ontario St,4.0,6,11,30,21,00
20748,Sidestreet Pho and Grill,US,Las Vegas,8560 W Desert Inn Rd,4.5,6,11,00,22,00
20749,Sidestreet Pho and Grill,US,Las Vegas,8560 W Desert Inn Rd,4.5,6,11,00,22,00
20750,Sidestreet Pho and Grill,US,Las Vegas,8560 W Desert Inn Rd,4.5,6,11,00,22,00
20751,Sidestreet Pho and Grill,US,Las Vegas,8560 W Desert Inn Rd,4.5,6,11,00,22,00
20752,Sidestreet Pho and Grill,US,Las Vegas,8560 W Desert Inn Rd,4.5,6,11,00,22,00
20753,Sidestreet Pho and Grill,US,Las Vegas,8560 W Desert Inn Rd,4.5,6,11,00,22,00
20754,Siena Bistro,US,San Jose,1359 Lincoln Ave,4.0,5,17,00,22,00
20755,Siena Bistro,US,San Jose,1359 Lincoln Ave,4.0,5,17,00,22,00
20756,Siena Bistro,US,San Jose,1359 Lincoln Ave,4.0,5,17,00,22,00
20757,Siena Bistro,US,San Jose,1359 Lincoln Ave,4.0,5,17,00,22,00
20758,Siggy's Good Food,US,New York,292 Elizabeth St,4.5,5,11,00,22,30
20759,Siggy's Good Food,US,New York,292 Elizabeth St,4.5,5,11,00,22,30
20760,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20761,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20762,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20763,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20764,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20765,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20766,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20767,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20768,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20769,Signature Grill,US,Detroit,250 Riverfront Dr,2.5,5,12,00,02,00
20770,Silk Road,GB,London,49 Camberwell Church Street,4.0,6,14,00,23,00
20771,Silk Road,GB,London,49 Camberwell Church Street,4.0,6,14,00,23,00
20772,SilkRoad Noodle Bar,US,Seattle,4507 University Way NE,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20773,SilkRoad Noodle Bar,US,Seattle,4507 University Way NE,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20774,SilkRoad Noodle Bar,US,Seattle,4507 University Way NE,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20775,SilkRoad Noodle Bar,US,Seattle,4507 University Way NE,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20776,Silks,AU,Perth,Crown Casino,4.0,6,18,00,22,00
20777,Silks,AU,Perth,Crown Casino,4.0,6,18,00,22,00
20778,Silli Kori,US,Chicago,2053 W Division St,4.5,6,16,00,22,00
20779,Silli Kori,US,Chicago,2053 W Division St,4.5,6,16,00,22,00
20780,Silli Kori,US,Chicago,2053 W Division St,4.5,6,16,00,22,00
20781,Silli Kori,US,Chicago,2053 W Division St,4.5,6,16,00,22,00
20782,Silo Bakery,AU,Kingston,36 Giles St,4.5,5,07,00,16,00
20783,Silo Bakery,AU,Kingston,36 Giles St,4.5,5,07,00,16,00
20784,Silo Bakery,AU,Kingston,36 Giles St,4.5,5,07,00,16,00
20785,Silo Bakery,AU,Kingston,36 Giles St,4.5,5,07,00,16,00
20786,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20787,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20788,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20789,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20790,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20791,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20792,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20793,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20794,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20795,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20796,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20797,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20798,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20799,Silva's Grill & Snack Bar,GB,London,220 Shaftesbury Avenue,5.0,5,09,00,17,00
20800,Silvertone,US,Boston,69 Bromfield St,4.0,6,11,00,02,00
20801,Silvertone,US,Boston,69 Bromfield St,4.0,6,11,00,02,00
20802,Silvertron Cafe,US,Birmingham,3813 Clairmont Ave S,3.5,6,11,00,20,30
20803,Silvertron Cafe,US,Birmingham,3813 Clairmont Ave S,3.5,6,11,00,20,30
20804,Simmer Huang,AU,Sydney,Shop B03,3.5,6,11,00,00,00
20805,Simmer Huang,AU,Sydney,Shop B03,3.5,6,11,00,00,00
20806,Simmer Huang,AU,Sydney,Shop B03,3.5,6,11,00,00,00
20807,Simmer Huang,AU,Sydney,Shop B03,3.5,6,11,00,00,00
20808,Simple Bar & Grill,US,Washington,5828 Georgia Ave NW,4.5,6,16,00,22,00
20809,Simple Bar & Grill,US,Washington,5828 Georgia Ave NW,4.5,6,16,00,22,00
20810,Simply Banh Mi,US,Washington,1624 Wisconsin Ave NW,4.5,6,11,00,19,00
20811,Simply Banh Mi,US,Washington,1624 Wisconsin Ave NW,4.5,6,11,00,19,00
20812,Simply Greek,US,Houston,1900 Blalock Rd,4.5,5,11,00,22,00
20813,Simply Greek,US,Houston,1900 Blalock Rd,4.5,5,11,00,22,00
20814,Simply Indian,GB,London,25 Tabard Street,4.0,6,18,00,00,00
20815,Simply Indian,GB,London,25 Tabard Street,4.0,6,18,00,00,00
20816,Simply Pure by Chef Stacey Dougan,US,Las Vegas,707 Fremont St,4.5,6,11,00,20,00
20817,Simply Pure by Chef Stacey Dougan,US,Las Vegas,707 Fremont St,4.5,6,11,00,20,00
20818,Simply Soulful,US,Seattle,2909-B E Madison Ave,4.5,6,10,00,15,00
20819,Simply Soulful,US,Seattle,2909-B E Madison Ave,4.5,6,10,00,15,00
20820,Simply Spanish,AU,Melbourne,Shop 10,4.5,5,18,00,23,30
20821,Simply Spanish,AU,Melbourne,Shop 10,4.5,5,18,00,23,30
20822,Simply Viet,US,Houston,10830 W Bellfort Ave,4.5,6,11,00,17,00
20823,Simply Viet,US,Houston,10830 W Bellfort Ave,4.5,6,11,00,17,00
20824,Simpsons Chips & Burgers,AU,Melbourne,143 Russell St,4.0,5,10,00,00,00
20825,Simpsons Chips & Burgers,AU,Melbourne,143 Russell St,4.0,5,10,00,00,00
20826,Sindbad's Restaurant & Marina,US,Detroit,100 Saint Clair St,3.0,6,11,00,22,00
20827,Sindbad's Restaurant & Marina,US,Detroit,100 Saint Clair St,3.0,6,11,00,22,00
20828,Sindbad's Restaurant & Marina,US,Detroit,100 Saint Clair St,3.0,6,11,00,22,00
20829,Sindbad's Restaurant & Marina,US,Detroit,100 Saint Clair St,3.0,6,11,00,22,00
20830,Single O CBD,AU,Sydney,89 York St,4.5,4,07,00,16,00
20831,Single O CBD,AU,Sydney,89 York St,4.5,4,07,00,16,00
20832,Single Shot,US,Seattle,611 Summit Ave E,4.5,6,17,00,02,00
20833,Single Shot,US,Seattle,611 Summit Ave E,4.5,6,17,00,02,00
20834,Sip Wine Bar and Kitchen,US,Boston,581 Washington St,3.5,6,11,00,00,00
20835,Sip Wine Bar and Kitchen,US,Boston,581 Washington St,3.5,6,11,00,00,00
20836,Sip Wine Bar and Kitchen,US,Boston,581 Washington St,3.5,6,11,00,00,00
20837,Sip Wine Bar and Kitchen,US,Boston,581 Washington St,3.5,6,11,00,00,00
20838,Sister Sorel,US,Boston,647 Tremont St,4.0,6,10,30,22,30
20839,Sister Sorel,US,Boston,647 Tremont St,4.0,6,10,30,22,30
20840,Sitar Indian Restaurant,US,Birmingham,729 20th St S,4.0,6,17,00,21,30
20841,Sitar Indian Restaurant,US,Birmingham,729 20th St S,4.0,6,17,00,21,30
20842,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20843,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20844,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20845,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20846,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20847,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20848,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20849,Sitka & Spruce,US,Seattle,1531 Melrose Ave,4.0,6,17,00,21,00
20850,Sixth Gear - Cask & Kitchen,US,Boston,81 L St,3.5,6,11,00,01,00
20851,Sixth Gear - Cask & Kitchen,US,Boston,81 L St,3.5,6,11,00,01,00
20852,Sizzle Bento,AU,Canberra City,City Wlk,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20853,Sizzle Bento,AU,Canberra City,City Wlk,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20854,SJ Crawfish,US,San Jose,393 N Capitol Ave,4.5,6,11,00,22,00
20855,SJ Crawfish,US,San Jose,393 N Capitol Ave,4.5,6,11,00,22,00
20856,SJ Omogari Korean Restaurant,US,San Jose,154 Jackson St,4.0,5,11,30,21,00
20857,SJ Omogari Korean Restaurant,US,San Jose,154 Jackson St,4.0,5,11,30,21,00
20858,SJ Omogari Korean Restaurant,US,San Jose,154 Jackson St,4.0,5,11,30,21,00
20859,SJ Omogari Korean Restaurant,US,San Jose,154 Jackson St,4.0,5,11,30,21,00
20860,SK Seafood Restaurant,US,Las Vegas,5600 Spring Mountain Rd,4.5,6,17,00,03,00
20861,SK Seafood Restaurant,US,Las Vegas,5600 Spring Mountain Rd,4.5,6,17,00,03,00
20862,SK Seafood Restaurant,US,Las Vegas,5600 Spring Mountain Rd,4.5,6,17,00,03,00
20863,SK Seafood Restaurant,US,Las Vegas,5600 Spring Mountain Rd,4.5,6,17,00,03,00
20864,SK Seafood Restaurant,US,Las Vegas,5600 Spring Mountain Rd,4.5,6,17,00,03,00
20865,SK Seafood Restaurant,US,Las Vegas,5600 Spring Mountain Rd,4.5,6,17,00,03,00
20866,Sketch,GB,London,9 Conduit Street,4.0,6,10,00,00,00
20867,Sketch,GB,London,9 Conduit Street,4.0,6,10,00,00,00
20868,Sketch,GB,London,9 Conduit Street,4.0,6,10,00,00,00
20869,Sketch,GB,London,9 Conduit Street,4.0,6,10,00,00,00
20870,Skillet Capitol Hill,US,Seattle,1400 E Union St,4.0,6,07,00,22,00
20871,Skillet Capitol Hill,US,Seattle,1400 E Union St,4.0,6,07,00,22,00
20872,Skillet Capitol Hill,US,Seattle,1400 E Union St,4.0,6,07,00,22,00
20873,Skillet Capitol Hill,US,Seattle,1400 E Union St,4.0,6,07,00,22,00
20874,Skinny Rita's Cantina,US,Houston,607 W Gray St,3.5,6,11,00,22,00
20875,Skinny Rita's Cantina,US,Houston,607 W Gray St,3.5,6,11,00,22,00
20876,Skinny Rita's Grille,US,Houston,4002 N Main St,3.5,6,09,00,21,00
20877,Skinny Rita's Grille,US,Houston,4002 N Main St,3.5,6,09,00,21,00
20878,SkinnyFATS,US,Las Vegas,8680 W Warm Springs Rd,4.5,6,09,00,21,00
20879,SkinnyFATS,US,Las Vegas,8680 W Warm Springs Rd,4.5,6,09,00,21,00
20880,SkinnyFATS,US,Las Vegas,8680 W Warm Springs Rd,4.5,6,09,00,21,00
20881,SkinnyFATS,US,Las Vegas,8680 W Warm Springs Rd,4.5,6,09,00,21,00
20882,SkinnyFATS,US,Las Vegas,8680 W Warm Springs Rd,4.5,6,09,00,21,00
20883,SkinnyFATS,US,Las Vegas,8680 W Warm Springs Rd,4.5,6,09,00,21,00
20884,Skol Casbar & Grille,US,Houston,1701 Webster St,4.0,5,20,00,04,00
20885,Skol Casbar & Grille,US,Houston,1701 Webster St,4.0,5,20,00,04,00
20886,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20887,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20888,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20889,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20890,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20891,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20892,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20893,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20894,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20895,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20896,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20897,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20898,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20899,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20900,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20901,Skool,US,San Francisco,1725 Alameda St,4.0,6,11,30,22,00
20902,Slash Run,US,Washington,201 Upshur St NW,4.0,6,11,00,21,00
20903,Slash Run,US,Washington,201 Upshur St NW,4.0,6,11,00,21,00
20904,Slate Bar & Grill,US,Boston,109 High St,3.5,5,17,00,22,00
20905,Slate Bar & Grill,US,Boston,109 High St,3.5,5,17,00,22,00
20906,Slate Restaurant and Bar,AU,Melbourne,9 Goldsbrough Ln,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20907,Slate Restaurant and Bar,AU,Melbourne,9 Goldsbrough Ln,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20908,Slate Restaurant and Bar,AU,Melbourne,9 Goldsbrough Ln,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20909,Slate Restaurant and Bar,AU,Melbourne,9 Goldsbrough Ln,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20910,Slate Restaurant and Bar,AU,Melbourne,9 Goldsbrough Ln,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20911,Slate Restaurant and Bar,AU,Melbourne,9 Goldsbrough Ln,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
20912,Slate Restaurant and Bar,AU,Melbourne,9 Goldsbrough Ln,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
